series_id,surface
315,soft_pvc
316,wood
317,tiled
318,soft_tiles
319,soft_pvc
320,soft_pvc
321,wood
322,wood
323,concrete
324,tiled
325,concrete
326,tiled
327,soft_tiles
328,concrete
329,concrete
330,concrete
331,tiled
332,wood
333,concrete
334,wood
335,tiled
336,soft_tiles
337,soft_pvc
338,concrete
339,soft_pvc
340,soft_pvc
341,hard_tiles_large_space
342,concrete
343,soft_pvc
344,hard_tiles_large_space
345,wood
346,soft_pvc
347,concrete
348,wood
349,soft_tiles
350,concrete
351,concrete
352,hard_tiles_large_space
353,wood
354,tiled
355,tiled
356,concrete
357,soft_pvc
358,wood
359,wood
360,soft_pvc
361,concrete
362,soft_pvc
363,soft_tiles
364,concrete
365,wood
366,wood
367,soft_pvc
368,concrete
369,tiled
370,concrete
371,tiled
372,wood
373,concrete
374,soft_pvc
375,hard_tiles_large_space
376,soft_pvc
377,wood
378,concrete
379,concrete
380,concrete
381,wood
382,soft_pvc
383,wood
384,wood
385,soft_tiles
386,concrete
387,wood
388,hard_tiles_large_space
389,concrete
390,wood
391,concrete
392,wood
393,concrete
394,soft_pvc
395,wood
396,tiled
397,concrete
398,concrete
399,concrete
400,soft_pvc
401,soft_pvc
402,tiled
403,concrete
404,concrete
405,concrete
406,concrete
407,wood
408,hard_tiles_large_space
409,concrete
410,concrete
411,wood
412,wood
413,soft_tiles
414,concrete
415,tiled
416,soft_tiles
417,tiled
418,concrete
419,tiled
420,wood
421,soft_pvc
422,wood
423,concrete
424,concrete
425,soft_pvc
426,tiled
427,tiled
428,concrete
429,soft_tiles
430,wood
431,soft_tiles
432,concrete
433,concrete
434,soft_pvc
435,soft_pvc
436,soft_pvc
437,soft_pvc
438,tiled
439,tiled
440,wood
441,tiled
442,concrete
443,concrete
444,concrete
445,soft_pvc
446,tiled
447,concrete
448,soft_pvc
449,hard_tiles_large_space
450,concrete
451,wood
452,concrete
453,soft_pvc
454,tiled
455,wood
456,fine_concrete
457,wood
458,concrete
459,concrete
460,wood
461,tiled
462,tiled
463,soft_pvc
464,concrete
465,tiled
466,soft_pvc
467,concrete
468,soft_pvc
469,concrete
470,tiled
471,concrete
472,concrete
473,concrete
474,concrete
475,concrete
476,wood
477,soft_pvc
478,soft_pvc
479,wood
480,hard_tiles_large_space
481,concrete
482,soft_pvc
483,wood
484,concrete
485,concrete
486,soft_pvc
487,soft_pvc
488,soft_pvc
489,wood
490,wood
491,concrete
492,soft_pvc
493,concrete
494,soft_pvc
495,concrete
496,wood
497,soft_tiles
498,soft_pvc
499,wood
500,wood
501,soft_pvc
502,wood
503,wood
504,concrete
505,concrete
506,concrete
507,hard_tiles_large_space
508,concrete
509,wood
510,concrete
511,concrete
512,soft_pvc
513,wood
514,concrete
515,hard_tiles_large_space
516,soft_pvc
517,concrete
518,wood
519,soft_pvc
520,soft_pvc
521,soft_pvc
522,hard_tiles_large_space
523,concrete
524,tiled
525,hard_tiles_large_space
526,wood
527,concrete
528,wood
529,soft_pvc
530,wood
531,concrete
532,soft_tiles
533,wood
534,tiled
535,wood
536,concrete
537,wood
538,soft_pvc
539,soft_tiles
540,tiled
541,soft_pvc
542,wood
543,wood
544,wood
545,concrete
546,tiled
547,concrete
548,wood
549,soft_pvc
550,soft_tiles
551,tiled
552,concrete
553,wood
554,tiled
555,tiled
556,wood
557,concrete
558,soft_pvc
559,concrete
560,wood
561,concrete
562,concrete
563,soft_pvc
564,soft_pvc
565,wood
566,wood
567,soft_pvc
568,tiled
569,soft_tiles
570,concrete
571,concrete
572,concrete
573,concrete
574,wood
575,concrete
576,tiled
577,concrete
578,soft_pvc
579,wood
580,concrete
581,tiled
582,wood
583,fine_concrete
584,hard_tiles_large_space
585,fine_concrete
586,concrete
587,concrete
588,soft_pvc
589,soft_pvc
590,wood
591,soft_pvc
592,soft_pvc
593,soft_pvc
594,concrete
595,concrete
596,wood
597,concrete
598,concrete
599,concrete
600,fine_concrete
601,wood
602,concrete
603,tiled
604,wood
605,hard_tiles_large_space
606,hard_tiles_large_space
607,wood
608,fine_concrete
609,soft_pvc
610,hard_tiles_large_space
611,concrete
612,wood
613,concrete
614,soft_pvc
615,concrete
616,concrete
617,wood
618,soft_pvc
619,wood
620,concrete
621,hard_tiles_large_space
622,tiled
623,concrete
624,wood
625,concrete
626,concrete
627,concrete
628,soft_pvc
629,tiled
630,hard_tiles_large_space
631,concrete
632,tiled
633,concrete
634,concrete
635,soft_pvc
636,tiled
637,wood
638,concrete
639,wood
640,soft_pvc
641,wood
642,hard_tiles_large_space
643,soft_pvc
644,fine_concrete
645,tiled
646,soft_pvc
647,concrete
648,concrete
649,soft_tiles
650,soft_pvc
651,soft_pvc
652,soft_pvc
653,tiled
654,concrete
655,wood
656,soft_pvc
657,soft_pvc
658,soft_pvc
659,tiled
660,tiled
661,tiled
662,soft_pvc
663,soft_pvc
664,concrete
665,concrete
666,concrete
667,wood
668,concrete
669,concrete
670,soft_pvc
671,wood
672,soft_pvc
673,soft_pvc
674,concrete
675,soft_pvc
676,wood
677,soft_pvc
678,soft_tiles
679,concrete
680,concrete
681,tiled
682,hard_tiles_large_space
683,tiled
684,hard_tiles_large_space
685,wood
686,wood
687,concrete
688,concrete
689,wood
690,concrete
691,wood
692,soft_pvc
693,tiled
694,concrete
695,concrete
696,concrete
697,tiled
698,wood
699,soft_pvc
700,concrete
701,wood
702,tiled
703,wood
704,concrete
705,concrete
706,concrete
707,soft_pvc
708,concrete
709,concrete
710,concrete
711,concrete
712,wood
713,concrete
714,soft_pvc
715,tiled
716,concrete
717,soft_pvc
718,concrete
719,concrete
720,tiled
721,wood
722,hard_tiles_large_space
723,wood
724,wood
725,soft_pvc
726,soft_pvc
727,hard_tiles_large_space
728,concrete
729,soft_pvc
730,wood
731,concrete
732,hard_tiles_large_space
733,concrete
734,wood
735,tiled
736,tiled
737,concrete
738,concrete
739,concrete
740,tiled
741,soft_pvc
742,soft_tiles
743,concrete
744,wood
745,hard_tiles_large_space
746,soft_pvc
747,fine_concrete
748,soft_tiles
749,tiled
750,concrete
751,wood
752,concrete
753,concrete
754,wood
755,wood
756,concrete
757,concrete
758,concrete
759,tiled
760,wood
761,concrete
762,wood
763,concrete
764,wood
765,wood
766,concrete
767,concrete
768,concrete
769,wood
770,wood
771,concrete
772,concrete
773,soft_pvc
774,tiled
775,wood
776,soft_pvc
777,wood
778,soft_pvc
779,soft_pvc
780,concrete
781,concrete
782,soft_pvc
783,concrete
784,tiled
785,soft_pvc
786,soft_pvc
787,concrete
788,wood
789,soft_pvc
790,soft_pvc
791,wood
792,soft_pvc
793,soft_pvc
794,soft_pvc
795,soft_tiles
796,soft_pvc
797,fine_concrete
798,soft_pvc
799,soft_pvc
800,tiled
801,wood
802,wood
803,hard_tiles_large_space
804,soft_pvc
805,concrete
806,hard_tiles_large_space
807,wood
808,wood
809,tiled
810,concrete
811,soft_pvc
812,tiled
813,wood
814,concrete
815,soft_pvc
816,wood
817,concrete
818,soft_pvc
819,wood
820,wood
821,wood
822,concrete
823,concrete
824,tiled
825,wood
826,soft_pvc
827,soft_pvc
828,soft_pvc
829,soft_pvc
830,wood
831,soft_tiles
832,soft_pvc
833,concrete
834,concrete
835,concrete
836,hard_tiles_large_space
837,soft_pvc
838,concrete
839,wood
840,wood
841,wood
842,wood
843,hard_tiles_large_space
844,tiled
845,wood
846,wood
847,tiled
848,tiled
849,concrete
850,tiled
851,concrete
852,wood
853,concrete
854,tiled
855,soft_tiles
856,wood
857,concrete
858,soft_pvc
859,concrete
860,wood
861,concrete
862,tiled
863,concrete
864,soft_pvc
865,wood
866,wood
867,soft_pvc
868,concrete
869,concrete
870,soft_pvc
871,concrete
872,soft_pvc
873,concrete
874,tiled
875,concrete
876,concrete
877,hard_tiles_large_space
878,concrete
879,concrete
880,wood
881,wood
882,tiled
883,hard_tiles_large_space
884,tiled
885,concrete
886,soft_pvc
887,concrete
888,wood
889,concrete
890,tiled
891,tiled
892,concrete
893,concrete
894,soft_tiles
895,soft_tiles
896,concrete
897,concrete
898,concrete
899,concrete
900,hard_tiles_large_space
901,tiled
902,tiled
903,hard_tiles_large_space
904,tiled
905,concrete
906,concrete
907,wood
908,hard_tiles_large_space
909,concrete
910,hard_tiles_large_space
911,soft_pvc
912,tiled
913,concrete
914,soft_pvc
915,wood
916,concrete
917,wood
918,soft_pvc
919,concrete
920,tiled
921,concrete
922,hard_tiles_large_space
923,wood
924,wood
925,concrete
926,hard_tiles_large_space
927,concrete
928,wood
929,wood
930,soft_pvc
931,soft_tiles
932,concrete
933,tiled
934,concrete
935,concrete
936,concrete
937,soft_pvc
938,concrete
939,soft_pvc
940,wood
941,concrete
942,concrete
943,soft_pvc
944,concrete
945,tiled
946,soft_pvc
947,concrete
948,hard_tiles_large_space
949,concrete
950,soft_tiles
951,soft_pvc
952,soft_tiles
953,soft_pvc
954,concrete
955,tiled
956,concrete
957,tiled
958,soft_pvc
959,wood
960,concrete
961,concrete
962,tiled
963,soft_pvc
964,concrete
965,tiled
966,soft_pvc
967,tiled
968,soft_pvc
969,wood
970,tiled
971,concrete
972,wood
973,soft_pvc
974,soft_tiles
975,concrete
976,tiled
977,soft_pvc
978,tiled
979,soft_tiles
980,concrete
981,wood
982,tiled
983,wood
984,wood
985,concrete
986,soft_pvc
987,tiled
988,soft_pvc
989,soft_tiles
990,soft_pvc
991,soft_tiles
992,concrete
993,concrete
994,wood
995,wood
996,tiled
997,concrete
998,concrete
999,wood
1000,concrete
1001,hard_tiles_large_space
1002,tiled
1003,soft_tiles
1004,concrete
1005,concrete
1006,hard_tiles_large_space
1007,soft_pvc
1008,wood
1009,soft_pvc
1010,wood
1011,hard_tiles_large_space
1012,fine_concrete
1013,soft_pvc
1014,concrete
1015,concrete
1016,concrete
1017,wood
1018,concrete
1019,soft_pvc
1020,soft_tiles
1021,soft_pvc
1022,concrete
1023,soft_tiles
1024,wood
1025,concrete
1026,wood
1027,tiled
1028,concrete
1029,hard_tiles_large_space
1030,wood
1031,tiled
1032,soft_pvc
1033,soft_pvc
1034,wood
1035,concrete
1036,wood
1037,tiled
1038,concrete
1039,soft_pvc
1040,soft_pvc
1041,concrete
1042,soft_tiles
1043,concrete
1044,wood
1045,wood
1046,concrete
1047,wood
1048,wood
1049,wood
1050,soft_pvc
1051,wood
1052,concrete
1053,concrete
1054,tiled
1055,concrete
1056,wood
1057,wood
1058,concrete
1059,concrete
1060,concrete
1061,hard_tiles_large_space
1062,soft_pvc
1063,hard_tiles_large_space
1064,tiled
1065,soft_tiles
1066,wood
1067,concrete
1068,concrete
1069,wood
1070,wood
1071,tiled
1072,concrete
1073,soft_pvc
1074,wood
1075,wood
1076,soft_pvc
1077,concrete
1078,concrete
1079,concrete
1080,concrete
1081,soft_pvc
1082,soft_pvc
1083,soft_pvc
1084,concrete
1085,concrete
1086,tiled
1087,tiled
1088,wood
1089,wood
1090,soft_pvc
1091,concrete
1092,tiled
1093,wood
1094,soft_tiles
1095,soft_tiles
1096,soft_pvc
1097,concrete
1098,wood
1099,wood
1100,tiled
1101,concrete
1102,tiled
1103,wood
1104,concrete
1105,soft_tiles
1106,soft_pvc
1107,tiled
1108,concrete
1109,concrete
1110,concrete
1111,soft_pvc
1112,wood
1113,hard_tiles_large_space
1114,concrete
1115,concrete
1116,wood
1117,soft_pvc
1118,hard_tiles_large_space
1119,wood
1120,concrete
1121,wood
1122,tiled
1123,wood
1124,tiled
1125,soft_pvc
1126,concrete
1127,tiled
1128,tiled
1129,concrete
1130,wood
1131,soft_pvc
1132,wood
1133,concrete
1134,wood
1135,soft_pvc
1136,soft_pvc
1137,soft_pvc
1138,tiled
1139,wood
1140,tiled
1141,soft_pvc
1142,wood
1143,concrete
1144,concrete
1145,soft_pvc
1146,concrete
1147,soft_pvc
1148,tiled
1149,tiled
1150,tiled
1151,wood
1152,tiled
1153,concrete
1154,concrete
1155,soft_pvc
1156,concrete
1157,soft_pvc
1158,wood
1159,wood
1160,tiled
1161,wood
1162,hard_tiles_large_space
1163,wood
1164,concrete
1165,wood
1166,tiled
1167,concrete
1168,soft_pvc
1169,concrete
1170,concrete
1171,concrete
1172,tiled
1173,tiled
1174,concrete
1175,soft_pvc
1176,concrete
1177,soft_tiles
1178,concrete
1179,soft_pvc
1180,concrete
1181,tiled
1182,wood
1183,wood
1184,concrete
1185,soft_pvc
1186,soft_pvc
1187,concrete
1188,soft_tiles
1189,soft_pvc
1190,tiled
1191,fine_concrete
1192,soft_pvc
1193,wood
1194,soft_tiles
1195,wood
1196,concrete
1197,concrete
1198,concrete
1199,soft_tiles
1200,concrete
1201,wood
1202,wood
1203,hard_tiles_large_space
1204,soft_pvc
1205,tiled
1206,concrete
1207,wood
1208,concrete
1209,tiled
1210,soft_pvc
1211,concrete
1212,concrete
1213,tiled
1214,soft_tiles
1215,tiled
1216,wood
1217,tiled
1218,soft_tiles
1219,soft_tiles
1220,wood
1221,wood
1222,concrete
1223,concrete
1224,concrete
1225,wood
1226,concrete
1227,concrete
1228,soft_pvc
1229,concrete
1230,concrete
1231,concrete
1232,hard_tiles_large_space
1233,soft_pvc
1234,concrete
1235,tiled
1236,soft_pvc
1237,wood
1238,soft_pvc
1239,soft_pvc
1240,wood
1241,soft_pvc
1242,tiled
1243,tiled
1244,tiled
1245,hard_tiles_large_space
1246,concrete
1247,tiled
1248,concrete
1249,carpet
1250,soft_pvc
1251,wood
1252,concrete
1253,soft_pvc
1254,wood
1255,soft_tiles
1256,tiled
1257,concrete
1258,wood
1259,concrete
1260,soft_pvc
1261,wood
1262,concrete
1263,soft_pvc
1264,soft_pvc
1265,tiled
1266,wood
1267,concrete
1268,tiled
1269,soft_pvc
1270,concrete
1271,tiled
1272,tiled
1273,soft_pvc
1274,concrete
1275,soft_pvc
1276,wood
1277,concrete
1278,soft_pvc
1279,tiled
1280,concrete
1281,wood
1282,wood
1283,concrete
1284,wood
1285,concrete
1286,concrete
1287,concrete
1288,concrete
1289,hard_tiles_large_space
1290,soft_pvc
1291,hard_tiles_large_space
1292,soft_pvc
1293,soft_pvc
1294,tiled
1295,wood
1296,soft_pvc
1297,concrete
1298,concrete
1299,concrete
1300,soft_tiles
1301,soft_pvc
1302,concrete
1303,tiled
1304,concrete
1305,soft_pvc
1306,tiled
1307,wood
1308,soft_tiles
1309,soft_tiles
1310,concrete
1311,concrete
1312,soft_pvc
1313,soft_pvc
1314,wood
1315,wood
1316,soft_tiles
1317,concrete
1318,tiled
1319,concrete
1320,soft_pvc
1321,soft_tiles
1322,concrete
1323,tiled
1324,wood
1325,concrete
1326,tiled
1327,concrete
1328,concrete
1329,soft_pvc
1330,concrete
1331,tiled
1332,concrete
1333,wood
1334,concrete
1335,soft_pvc
1336,wood
1337,concrete
1338,hard_tiles_large_space
1339,wood
1340,soft_pvc
1341,concrete
1342,wood
1343,concrete
1344,soft_pvc
1345,wood
1346,concrete
1347,tiled
1348,soft_pvc
1349,fine_concrete
1350,tiled
1351,wood
1352,tiled
1353,concrete
1354,tiled
1355,wood
1356,concrete
1357,concrete
1358,hard_tiles_large_space
1359,concrete
1360,hard_tiles_large_space
1361,concrete
1362,soft_pvc
1363,soft_pvc
1364,tiled
1365,concrete
1366,hard_tiles_large_space
1367,concrete
1368,hard_tiles_large_space
1369,concrete
1370,wood
1371,tiled
1372,concrete
1373,tiled
1374,soft_pvc
1375,concrete
1376,wood
1377,soft_tiles
1378,concrete
1379,concrete
1380,wood
1381,soft_pvc
1382,tiled
1383,wood
1384,soft_pvc
1385,wood
1386,soft_pvc
1387,concrete
1388,soft_pvc
1389,concrete
1390,hard_tiles_large_space
1391,soft_pvc
1392,hard_tiles_large_space
1393,soft_tiles
1394,soft_pvc
1395,hard_tiles_large_space
1396,wood
1397,soft_tiles
1398,concrete
1399,wood
1400,wood
1401,concrete
1402,wood
1403,wood
1404,wood
1405,tiled
1406,hard_tiles_large_space
1407,concrete
1408,concrete
1409,wood
1410,concrete
1411,tiled
1412,tiled
1413,soft_tiles
1414,tiled
1415,tiled
1416,concrete
1417,concrete
1418,hard_tiles_large_space
1419,soft_pvc
1420,soft_pvc
1421,concrete
1422,concrete
1423,soft_tiles
1424,concrete
1425,concrete
1426,concrete
1427,soft_pvc
1428,wood
1429,tiled
1430,tiled
1431,concrete
1432,soft_tiles
1433,concrete
1434,tiled
1435,soft_tiles
1436,concrete
1437,wood
1438,soft_pvc
1439,tiled
1440,tiled
1441,soft_tiles
1442,tiled
1443,tiled
1444,soft_tiles
1445,concrete
1446,concrete
1447,wood
1448,tiled
1449,tiled
1450,tiled
1451,concrete
1452,wood
1453,soft_pvc
1454,hard_tiles_large_space
1455,wood
1456,tiled
1457,hard_tiles_large_space
1458,concrete
1459,concrete
1460,concrete
1461,concrete
1462,soft_pvc
1463,tiled
1464,concrete
1465,concrete
1466,wood
1467,wood
1468,hard_tiles_large_space
1469,soft_pvc
1470,soft_pvc
1471,tiled
1472,concrete
1473,concrete
1474,concrete
1475,tiled
1476,soft_pvc
1477,concrete
1478,soft_pvc
1479,wood
1480,concrete
1481,soft_tiles
1482,soft_pvc
1483,concrete
1484,hard_tiles_large_space
1485,wood
1486,wood
1487,tiled
1488,soft_pvc
1489,concrete
1490,wood
1491,wood
1492,tiled
1493,concrete
1494,wood
1495,soft_pvc
1496,soft_pvc
1497,soft_pvc
1498,wood
1499,concrete
1500,soft_pvc
1501,hard_tiles_large_space
1502,concrete
1503,soft_pvc
1504,concrete
1505,tiled
1506,wood
1507,hard_tiles_large_space
1508,hard_tiles_large_space
1509,concrete
1510,concrete
1511,soft_tiles
1512,wood
1513,concrete
1514,soft_tiles
1515,soft_pvc
1516,tiled
1517,soft_tiles
1518,tiled
1519,hard_tiles_large_space
1520,wood
1521,tiled
1522,tiled
1523,soft_pvc
1524,concrete
1525,wood
1526,concrete
1527,soft_pvc
1528,tiled
1529,wood
1530,soft_tiles
1531,wood
1532,soft_tiles
1533,soft_pvc
1534,wood
1535,wood
1536,soft_pvc
1537,concrete
1538,wood
1539,wood
1540,tiled
1541,soft_pvc
1542,concrete
1543,soft_pvc
1544,wood
1545,soft_pvc
1546,wood
1547,soft_pvc
1548,tiled
1549,soft_pvc
1550,hard_tiles_large_space
1551,wood
1552,tiled
1553,concrete
1554,tiled
1555,soft_pvc
1556,tiled
1557,tiled
1558,concrete
1559,hard_tiles_large_space
1560,concrete
1561,soft_pvc
1562,soft_tiles
1563,soft_tiles
1564,concrete
1565,soft_pvc
1566,wood
1567,concrete
1568,soft_pvc
1569,tiled
1570,concrete
1571,soft_pvc
1572,hard_tiles_large_space
1573,soft_tiles
1574,wood
1575,tiled
1576,soft_pvc
1577,soft_pvc
1578,wood
1579,concrete
1580,concrete
1581,concrete
1582,wood
1583,soft_pvc
1584,wood
1585,tiled
1586,concrete
1587,soft_pvc
1588,soft_pvc
1589,tiled
1590,concrete
1591,concrete
1592,wood
1593,soft_pvc
1594,wood
1595,soft_tiles
1596,wood
1597,soft_pvc
1598,wood
1599,concrete
1600,wood
1601,tiled
1602,soft_pvc
1603,concrete
1604,concrete
1605,tiled
1606,concrete
1607,soft_tiles
1608,hard_tiles_large_space
1609,tiled
1610,hard_tiles_large_space
1611,wood
1612,concrete
1613,soft_tiles
1614,tiled
1615,soft_pvc
1616,soft_pvc
1617,soft_pvc
1618,fine_concrete
1619,soft_pvc
1620,soft_pvc
1621,concrete
1622,wood
1623,fine_concrete
1624,concrete
1625,concrete
1626,soft_tiles
1627,concrete
1628,concrete
1629,concrete
1630,wood
1631,concrete
1632,hard_tiles_large_space
1633,concrete
1634,concrete
1635,wood
1636,concrete
1637,soft_pvc
1638,hard_tiles_large_space
1639,wood
1640,hard_tiles_large_space
1641,concrete
1642,soft_pvc
1643,tiled
1644,concrete
1645,soft_pvc
1646,soft_pvc
1647,wood
1648,concrete
1649,concrete
1650,soft_tiles
1651,hard_tiles_large_space
1652,wood
1653,concrete
1654,concrete
1655,tiled
1656,wood
1657,soft_pvc
1658,soft_pvc
1659,concrete
1660,soft_pvc
1661,tiled
1662,wood
1663,concrete
1664,wood
1665,concrete
1666,soft_tiles
1667,soft_pvc
1668,concrete
1669,concrete
1670,carpet
1671,fine_concrete
1672,soft_pvc
1673,concrete
1674,concrete
1675,hard_tiles_large_space
1676,soft_pvc
1677,concrete
1678,concrete
1679,concrete
1680,hard_tiles_large_space
1681,tiled
1682,tiled
1683,concrete
1684,tiled
1685,concrete
1686,concrete
1687,concrete
1688,tiled
1689,hard_tiles_large_space
1690,hard_tiles_large_space
1691,concrete
1692,soft_pvc
1693,concrete
1694,concrete
1695,concrete
1696,soft_pvc
1697,concrete
1698,wood
1699,concrete
1700,concrete
1701,concrete
1702,concrete
1703,concrete
1704,hard_tiles_large_space
1705,wood
1706,hard_tiles_large_space
1707,wood
1708,concrete
1709,tiled
1710,wood
1711,wood
1712,wood
1713,tiled
1714,concrete
1715,wood
1716,soft_pvc
1717,concrete
1718,concrete
1719,tiled
1720,soft_pvc
1721,concrete
1722,soft_pvc
1723,tiled
1724,fine_concrete
1725,wood
1726,tiled
1727,concrete
1728,concrete
1729,concrete
1730,hard_tiles_large_space
1731,soft_pvc
1732,soft_pvc
1733,concrete
1734,concrete
1735,concrete
1736,concrete
1737,tiled
1738,concrete
1739,soft_pvc
1740,soft_pvc
1741,wood
1742,hard_tiles_large_space
1743,tiled
1744,wood
1745,soft_pvc
1746,soft_pvc
1747,concrete
1748,wood
1749,wood
1750,wood
1751,tiled
1752,concrete
1753,soft_pvc
1754,concrete
1755,concrete
1756,soft_tiles
1757,concrete
1758,wood
1759,tiled
1760,concrete
1761,concrete
1762,tiled
1763,concrete
1764,wood
1765,soft_pvc
1766,wood
1767,hard_tiles_large_space
1768,concrete
1769,soft_pvc
1770,tiled
1771,hard_tiles_large_space
1772,concrete
1773,wood
1774,wood
1775,concrete
1776,tiled
1777,concrete
1778,tiled
1779,tiled
1780,wood
1781,wood
1782,soft_pvc
1783,tiled
1784,concrete
1785,tiled
1786,wood
1787,concrete
1788,wood
1789,wood
1790,wood
1791,soft_pvc
1792,soft_pvc
1793,wood
1794,hard_tiles_large_space
1795,concrete
1796,concrete
1797,tiled
1798,concrete
1799,concrete
1800,concrete
1801,concrete
1802,concrete
1803,concrete
1804,concrete
1805,fine_concrete
1806,concrete
1807,wood
1808,concrete
1809,concrete
1810,concrete
1811,concrete
1812,soft_tiles
1813,wood
1814,concrete
1815,tiled
1816,soft_tiles
1817,concrete
1818,wood
1819,concrete
1820,concrete
1821,concrete
1822,concrete
1823,soft_pvc
1824,concrete
1825,hard_tiles_large_space
1826,concrete
1827,concrete
1828,hard_tiles_large_space
1829,wood
1830,concrete
1831,concrete
1832,soft_pvc
1833,tiled
1834,soft_tiles
1835,hard_tiles_large_space
1836,soft_pvc
1837,wood
1838,wood
1839,concrete
1840,wood
1841,soft_pvc
1842,concrete
1843,soft_tiles
1844,hard_tiles_large_space
1845,concrete
1846,hard_tiles_large_space
1847,wood
1848,concrete
1849,tiled
1850,hard_tiles_large_space
1851,concrete
1852,soft_tiles
1853,wood
1854,soft_pvc
1855,soft_pvc
1856,concrete
1857,concrete
1858,wood
1859,soft_tiles
1860,wood
1861,tiled
1862,concrete
1863,concrete
1864,concrete
1865,tiled
1866,soft_pvc
