series_id,surface
258,wood
259,soft_tiles
260,soft_tiles
261,concrete
262,soft_tiles
263,soft_pvc
264,concrete
265,fine_concrete
266,concrete
267,concrete
268,wood
269,soft_pvc
270,soft_pvc
271,concrete
272,concrete
273,fine_concrete
274,fine_concrete
275,concrete
276,concrete
277,concrete
278,concrete
279,tiled
280,wood
281,fine_concrete
282,wood
283,concrete
284,soft_pvc
285,carpet
286,concrete
287,concrete
288,hard_tiles_large_space
289,soft_pvc
290,hard_tiles_large_space
291,fine_concrete
292,concrete
293,concrete
294,soft_tiles
295,concrete
296,soft_pvc
297,concrete
298,concrete
299,concrete
300,hard_tiles_large_space
301,soft_tiles
302,concrete
303,concrete
304,fine_concrete
305,concrete
306,soft_tiles
307,hard_tiles_large_space
308,wood
309,concrete
310,soft_tiles
311,concrete
312,concrete
313,fine_concrete
314,soft_tiles
315,soft_pvc
316,fine_concrete
317,concrete
318,fine_concrete
319,soft_pvc
320,wood
321,soft_tiles
322,concrete
323,hard_tiles_large_space
324,carpet
325,fine_concrete
326,hard_tiles_large_space
327,soft_tiles
328,concrete
329,hard_tiles_large_space
330,concrete
331,concrete
332,wood
333,wood
334,wood
335,concrete
336,concrete
337,soft_pvc
338,fine_concrete
339,soft_pvc
340,soft_pvc
341,soft_tiles
342,wood
343,soft_pvc
344,fine_concrete
345,wood
346,carpet
347,concrete
348,concrete
349,concrete
350,fine_concrete
351,fine_concrete
352,wood
353,wood
354,concrete
355,carpet
356,concrete
357,soft_tiles
358,soft_tiles
359,wood
360,soft_tiles
361,carpet
362,soft_tiles
363,soft_pvc
364,soft_pvc
365,wood
366,wood
367,concrete
368,tiled
369,soft_tiles
370,wood
371,fine_concrete
372,tiled
373,wood
374,soft_pvc
375,hard_tiles_large_space
376,concrete
377,wood
378,concrete
379,soft_pvc
380,hard_tiles_large_space
381,wood
382,concrete
383,carpet
384,wood
385,soft_tiles
386,concrete
387,hard_tiles_large_space
388,concrete
389,wood
390,wood
391,soft_pvc
392,wood
393,concrete
394,concrete
395,wood
396,carpet
397,concrete
398,wood
399,fine_concrete
400,soft_pvc
401,fine_concrete
402,concrete
403,soft_tiles
404,concrete
405,concrete
406,concrete
407,wood
408,concrete
409,hard_tiles_large_space
410,carpet
411,wood
412,fine_concrete
413,soft_pvc
414,tiled
415,tiled
416,concrete
417,concrete
418,concrete
419,soft_pvc
420,wood
421,soft_tiles
422,wood
423,concrete
424,fine_concrete
425,wood
426,hard_tiles_large_space
427,concrete
428,fine_concrete
429,hard_tiles_large_space
430,carpet
431,soft_tiles
432,carpet
433,concrete
434,wood
435,soft_tiles
436,wood
437,concrete
438,fine_concrete
439,soft_pvc
440,soft_pvc
441,hard_tiles_large_space
442,fine_concrete
443,concrete
444,fine_concrete
445,concrete
446,hard_tiles_large_space
447,carpet
448,soft_pvc
449,concrete
450,concrete
451,wood
452,fine_concrete
453,fine_concrete
454,concrete
455,fine_concrete
456,concrete
457,soft_pvc
458,concrete
459,fine_concrete
460,fine_concrete
461,concrete
462,concrete
463,soft_tiles
464,soft_tiles
465,fine_concrete
466,soft_pvc
467,wood
468,soft_pvc
469,concrete
470,concrete
471,fine_concrete
472,tiled
473,concrete
474,concrete
475,tiled
476,tiled
477,concrete
478,concrete
479,wood
480,hard_tiles_large_space
481,concrete
482,wood
483,wood
484,fine_concrete
485,concrete
486,concrete
487,concrete
488,soft_pvc
489,wood
490,soft_pvc
491,wood
492,wood
493,fine_concrete
494,fine_concrete
495,hard_tiles_large_space
496,soft_pvc
497,concrete
498,wood
499,wood
500,wood
501,concrete
502,soft_pvc
503,wood
504,fine_concrete
505,fine_concrete
506,wood
507,hard_tiles_large_space
508,concrete
509,tiled
510,tiled
511,concrete
512,concrete
513,soft_tiles
514,concrete
515,concrete
516,soft_pvc
517,concrete
518,concrete
519,soft_pvc
520,wood
521,wood
522,concrete
523,wood
524,fine_concrete
525,soft_pvc
526,wood
527,carpet
528,wood
529,soft_pvc
530,wood
531,fine_concrete
532,wood
533,soft_pvc
534,concrete
535,wood
536,concrete
537,fine_concrete
538,soft_tiles
539,concrete
540,concrete
541,concrete
542,wood
543,wood
544,wood
545,concrete
546,hard_tiles_large_space
547,carpet
548,soft_tiles
549,soft_pvc
550,soft_tiles
551,concrete
552,fine_concrete
553,wood
554,concrete
555,concrete
556,fine_concrete
557,soft_pvc
558,soft_pvc
559,concrete
560,wood
561,concrete
562,soft_pvc
563,soft_tiles
564,concrete
565,wood
566,soft_pvc
567,soft_tiles
568,tiled
569,soft_tiles
570,soft_tiles
571,concrete
572,concrete
573,carpet
574,concrete
575,hard_tiles_large_space
576,concrete
577,soft_tiles
578,wood
579,wood
580,tiled
581,tiled
582,wood
583,wood
584,concrete
585,soft_pvc
586,tiled
587,wood
588,soft_tiles
589,wood
590,wood
591,soft_tiles
592,soft_pvc
593,hard_tiles_large_space
594,fine_concrete
595,soft_pvc
596,soft_pvc
597,wood
598,tiled
599,fine_concrete
600,concrete
601,wood
602,concrete
603,soft_pvc
604,wood
605,soft_tiles
606,soft_pvc
607,wood
608,tiled
609,carpet
610,concrete
611,concrete
612,wood
613,tiled
614,concrete
615,soft_pvc
616,wood
617,fine_concrete
618,concrete
619,wood
620,concrete
621,fine_concrete
622,fine_concrete
623,tiled
624,soft_pvc
625,concrete
626,tiled
627,concrete
628,fine_concrete
629,carpet
630,soft_tiles
631,soft_pvc
632,wood
633,concrete
634,carpet
635,soft_tiles
636,fine_concrete
637,soft_pvc
638,wood
639,wood
640,concrete
641,wood
642,concrete
643,soft_pvc
644,wood
645,fine_concrete
646,wood
647,concrete
648,carpet
649,concrete
650,soft_pvc
651,soft_pvc
652,soft_pvc
653,hard_tiles_large_space
654,concrete
655,fine_concrete
656,soft_pvc
657,wood
658,soft_tiles
659,tiled
660,tiled
661,concrete
662,concrete
663,soft_pvc
664,concrete
665,concrete
666,concrete
667,wood
668,soft_pvc
669,fine_concrete
670,wood
671,wood
672,soft_pvc
673,concrete
674,concrete
675,soft_pvc
676,wood
677,soft_pvc
678,concrete
679,carpet
680,wood
681,carpet
682,tiled
683,soft_pvc
684,concrete
685,tiled
686,carpet
687,concrete
688,tiled
689,wood
690,carpet
691,hard_tiles_large_space
692,soft_pvc
693,concrete
694,concrete
695,concrete
696,tiled
697,concrete
698,fine_concrete
699,concrete
700,soft_tiles
701,wood
702,concrete
703,concrete
704,tiled
705,soft_pvc
706,concrete
707,soft_pvc
708,concrete
709,concrete
710,soft_pvc
711,fine_concrete
712,wood
713,soft_tiles
714,soft_pvc
715,tiled
716,carpet
717,concrete
718,fine_concrete
719,wood
720,soft_tiles
721,concrete
722,concrete
723,fine_concrete
724,carpet
725,soft_pvc
726,soft_pvc
727,concrete
728,tiled
729,soft_pvc
730,hard_tiles_large_space
731,concrete
732,concrete
733,tiled
734,wood
735,concrete
736,soft_pvc
737,concrete
738,carpet
739,carpet
740,fine_concrete
741,soft_tiles
742,concrete
743,tiled
744,wood
745,concrete
746,soft_tiles
747,fine_concrete
748,soft_tiles
749,hard_tiles_large_space
750,wood
751,wood
752,soft_pvc
753,fine_concrete
754,wood
755,wood
756,tiled
757,soft_pvc
758,concrete
759,concrete
760,soft_tiles
761,concrete
762,soft_pvc
763,tiled
764,wood
765,wood
766,hard_tiles_large_space
767,concrete
768,tiled
769,soft_pvc
770,soft_pvc
771,concrete
772,fine_concrete
773,soft_pvc
774,tiled
775,wood
776,soft_pvc
777,wood
778,soft_pvc
779,wood
780,wood
781,wood
782,soft_pvc
783,wood
784,carpet
785,soft_tiles
786,soft_pvc
787,fine_concrete
788,wood
789,soft_pvc
790,soft_tiles
791,wood
792,soft_pvc
793,soft_pvc
794,tiled
795,concrete
796,concrete
797,soft_pvc
798,wood
799,soft_pvc
800,soft_tiles
801,wood
802,soft_tiles
803,concrete
804,soft_pvc
805,tiled
806,carpet
807,wood
808,wood
809,hard_tiles_large_space
810,tiled
811,soft_tiles
812,concrete
813,wood
814,soft_pvc
815,wood
816,fine_concrete
817,concrete
818,wood
819,hard_tiles_large_space
820,wood
821,soft_pvc
822,concrete
823,concrete
824,hard_tiles_large_space
825,soft_pvc
826,carpet
827,soft_pvc
828,concrete
829,soft_pvc
830,fine_concrete
831,concrete
832,concrete
833,tiled
834,concrete
835,concrete
836,tiled
837,soft_pvc
838,wood
839,wood
840,wood
841,fine_concrete
842,hard_tiles_large_space
843,hard_tiles_large_space
844,concrete
845,wood
846,wood
847,concrete
848,concrete
849,soft_pvc
850,soft_pvc
851,concrete
852,fine_concrete
853,wood
854,fine_concrete
855,hard_tiles_large_space
856,wood
857,tiled
858,carpet
859,fine_concrete
860,carpet
861,wood
862,concrete
863,concrete
864,soft_pvc
865,wood
866,fine_concrete
867,soft_pvc
868,wood
869,concrete
870,soft_pvc
871,concrete
872,soft_pvc
873,concrete
874,carpet
875,carpet
876,concrete
877,hard_tiles_large_space
878,carpet
879,soft_tiles
880,wood
881,hard_tiles_large_space
882,soft_pvc
883,carpet
884,carpet
885,concrete
886,hard_tiles_large_space
887,fine_concrete
888,wood
889,soft_tiles
890,hard_tiles_large_space
891,soft_pvc
892,fine_concrete
893,concrete
894,soft_pvc
895,concrete
896,tiled
897,fine_concrete
898,tiled
899,soft_pvc
900,concrete
901,carpet
902,soft_pvc
903,wood
904,wood
905,concrete
906,soft_pvc
907,soft_tiles
908,wood
909,concrete
910,concrete
911,soft_pvc
912,tiled
913,wood
914,concrete
915,wood
916,concrete
917,wood
918,soft_pvc
919,concrete
920,hard_tiles_large_space
921,carpet
922,concrete
923,fine_concrete
924,wood
925,wood
926,concrete
927,concrete
928,tiled
929,wood
930,soft_tiles
931,tiled
932,wood
933,hard_tiles_large_space
934,fine_concrete
935,wood
936,concrete
937,hard_tiles_large_space
938,carpet
939,soft_pvc
940,soft_pvc
941,concrete
942,concrete
943,soft_tiles
944,wood
945,tiled
946,soft_pvc
947,concrete
948,hard_tiles_large_space
949,tiled
950,soft_tiles
951,soft_tiles
952,concrete
953,wood
954,wood
955,tiled
956,hard_tiles_large_space
957,concrete
958,soft_pvc
959,wood
960,tiled
961,concrete
962,tiled
963,fine_concrete
964,wood
965,concrete
966,fine_concrete
967,fine_concrete
968,concrete
969,carpet
970,hard_tiles_large_space
971,concrete
972,wood
973,soft_pvc
974,soft_pvc
975,tiled
976,concrete
977,hard_tiles_large_space
978,carpet
979,concrete
980,wood
981,soft_tiles
982,tiled
983,fine_concrete
984,wood
985,soft_pvc
986,soft_pvc
987,tiled
988,tiled
989,soft_tiles
990,soft_pvc
991,concrete
992,wood
993,hard_tiles
994,concrete
995,soft_pvc
996,fine_concrete
997,concrete
998,wood
999,wood
1000,concrete
1001,fine_concrete
1002,concrete
1003,soft_pvc
1004,concrete
1005,tiled
1006,fine_concrete
1007,wood
1008,soft_tiles
1009,soft_pvc
1010,soft_tiles
1011,hard_tiles_large_space
1012,wood
1013,concrete
1014,concrete
1015,soft_pvc
1016,wood
1017,wood
1018,hard_tiles_large_space
1019,concrete
1020,concrete
1021,soft_pvc
1022,concrete
1023,concrete
1024,wood
1025,carpet
1026,wood
1027,hard_tiles_large_space
1028,soft_pvc
1029,concrete
1030,soft_pvc
1031,wood
1032,soft_pvc
1033,fine_concrete
1034,wood
1035,soft_pvc
1036,wood
1037,concrete
1038,concrete
1039,soft_pvc
1040,fine_concrete
1041,concrete
1042,soft_tiles
1043,concrete
1044,carpet
1045,wood
1046,concrete
1047,soft_pvc
1048,wood
1049,fine_concrete
1050,soft_pvc
1051,fine_concrete
1052,wood
1053,tiled
1054,concrete
1055,tiled
1056,soft_tiles
1057,wood
1058,tiled
1059,concrete
1060,wood
1061,concrete
1062,fine_concrete
1063,concrete
1064,carpet
1065,soft_tiles
1066,concrete
1067,concrete
1068,concrete
1069,soft_pvc
1070,wood
1071,tiled
1072,wood
1073,soft_pvc
1074,wood
1075,hard_tiles_large_space
1076,concrete
1077,carpet
1078,soft_pvc
1079,concrete
1080,fine_concrete
1081,concrete
1082,wood
1083,soft_pvc
1084,carpet
1085,tiled
1086,tiled
1087,carpet
1088,wood
1089,wood
1090,soft_tiles
1091,fine_concrete
1092,concrete
1093,soft_pvc
1094,soft_tiles
1095,soft_tiles
1096,carpet
1097,tiled
1098,concrete
1099,wood
1100,soft_pvc
1101,concrete
1102,soft_pvc
1103,soft_pvc
1104,tiled
1105,concrete
1106,concrete
1107,wood
1108,hard_tiles_large_space
1109,soft_tiles
1110,fine_concrete
1111,soft_pvc
1112,concrete
1113,carpet
1114,concrete
1115,tiled
1116,wood
1117,soft_pvc
1118,concrete
1119,wood
1120,soft_tiles
1121,soft_pvc
1122,wood
1123,wood
1124,carpet
1125,hard_tiles_large_space
1126,soft_tiles
1127,fine_concrete
1128,concrete
1129,carpet
1130,soft_pvc
1131,hard_tiles_large_space
1132,carpet
1133,wood
1134,wood
1135,soft_pvc
1136,concrete
1137,soft_pvc
1138,carpet
1139,soft_pvc
1140,concrete
1141,soft_tiles
1142,wood
1143,hard_tiles_large_space
1144,soft_pvc
1145,soft_tiles
1146,fine_concrete
1147,tiled
1148,fine_concrete
1149,soft_pvc
1150,concrete
1151,wood
1152,concrete
1153,concrete
1154,hard_tiles_large_space
1155,soft_pvc
1156,hard_tiles_large_space
1157,soft_pvc
1158,soft_pvc
1159,wood
1160,tiled
1161,wood
1162,concrete
1163,soft_pvc
1164,soft_pvc
1165,wood
1166,concrete
1167,concrete
1168,soft_pvc
1169,concrete
1170,soft_pvc
1171,fine_concrete
1172,wood
1173,carpet
1174,fine_concrete
1175,soft_pvc
1176,soft_pvc
1177,concrete
1178,soft_tiles
1179,hard_tiles_large_space
1180,concrete
1181,carpet
1182,soft_pvc
1183,soft_tiles
1184,carpet
1185,hard_tiles_large_space
1186,concrete
1187,concrete
1188,wood
1189,concrete
1190,concrete
1191,concrete
1192,soft_pvc
1193,soft_pvc
1194,soft_pvc
1195,soft_tiles
1196,concrete
1197,concrete
1198,fine_concrete
1199,concrete
1200,tiled
1201,soft_pvc
1202,carpet
1203,carpet
1204,soft_pvc
1205,concrete
1206,carpet
1207,wood
1208,concrete
1209,hard_tiles_large_space
1210,soft_tiles
1211,concrete
1212,wood
1213,tiled
1214,concrete
1215,tiled
1216,carpet
1217,concrete
1218,soft_pvc
1219,soft_tiles
1220,wood
1221,fine_concrete
1222,concrete
1223,carpet
1224,soft_tiles
1225,concrete
1226,hard_tiles_large_space
1227,concrete
1228,fine_concrete
1229,concrete
1230,concrete
1231,wood
1232,concrete
1233,soft_pvc
1234,wood
1235,concrete
1236,soft_pvc
1237,wood
1238,soft_pvc
1239,fine_concrete
1240,tiled
1241,wood
1242,concrete
1243,tiled
1244,carpet
1245,concrete
1246,carpet
1247,concrete
1248,wood
1249,carpet
1250,hard_tiles_large_space
1251,wood
1252,concrete
1253,soft_tiles
1254,soft_pvc
1255,soft_tiles
1256,concrete
1257,soft_tiles
1258,soft_pvc
1259,concrete
1260,soft_pvc
1261,wood
1262,concrete
1263,soft_tiles
1264,soft_pvc
1265,soft_pvc
1266,soft_pvc
1267,concrete
1268,soft_pvc
1269,soft_pvc
1270,tiled
1271,tiled
1272,concrete
1273,concrete
1274,tiled
1275,soft_tiles
1276,wood
1277,tiled
1278,concrete
1279,concrete
1280,concrete
1281,soft_pvc
1282,fine_concrete
1283,concrete
1284,carpet
1285,concrete
1286,fine_concrete
1287,tiled
1288,fine_concrete
1289,concrete
1290,concrete
1291,soft_pvc
1292,concrete
1293,soft_pvc
1294,soft_pvc
1295,wood
1296,wood
1297,concrete
1298,wood
1299,wood
1300,hard_tiles_large_space
1301,concrete
1302,concrete
1303,concrete
1304,concrete
1305,carpet
1306,concrete
1307,soft_pvc
1308,soft_pvc
1309,soft_tiles
1310,concrete
1311,soft_pvc
1312,soft_pvc
1313,tiled
1314,wood
1315,wood
1316,soft_tiles
1317,tiled
1318,wood
1319,wood
1320,concrete
1321,soft_pvc
1322,soft_pvc
1323,carpet
1324,hard_tiles_large_space
1325,tiled
1326,tiled
1327,tiled
1328,concrete
1329,wood
1330,tiled
1331,fine_concrete
1332,tiled
1333,soft_pvc
1334,wood
1335,wood
1336,wood
1337,wood
1338,concrete
1339,wood
1340,soft_pvc
1341,concrete
1342,soft_pvc
1343,tiled
1344,soft_pvc
1345,wood
1346,wood
1347,hard_tiles_large_space
1348,soft_pvc
1349,soft_pvc
1350,carpet
1351,fine_concrete
1352,tiled
1353,concrete
1354,concrete
1355,soft_tiles
1356,tiled
1357,soft_pvc
1358,hard_tiles_large_space
1359,hard_tiles_large_space
1360,carpet
1361,concrete
1362,tiled
1363,concrete
1364,concrete
1365,concrete
1366,hard_tiles_large_space
1367,fine_concrete
1368,concrete
1369,fine_concrete
1370,concrete
1371,concrete
1372,tiled
1373,soft_pvc
1374,tiled
1375,concrete
1376,soft_tiles
1377,concrete
1378,soft_tiles
1379,tiled
1380,wood
1381,wood
1382,tiled
1383,hard_tiles_large_space
1384,soft_pvc
1385,wood
1386,wood
1387,tiled
1388,soft_pvc
1389,concrete
1390,tiled
1391,soft_pvc
1392,concrete
1393,soft_tiles
1394,soft_pvc
1395,concrete
1396,wood
1397,soft_pvc
1398,concrete
1399,wood
1400,concrete
1401,soft_pvc
1402,fine_concrete
1403,wood
1404,hard_tiles_large_space
1405,soft_pvc
1406,concrete
1407,soft_pvc
1408,concrete
1409,wood
1410,wood
1411,concrete
1412,carpet
1413,soft_tiles
1414,concrete
1415,wood
1416,fine_concrete
1417,concrete
1418,hard_tiles_large_space
1419,soft_pvc
1420,concrete
1421,fine_concrete
1422,fine_concrete
1423,soft_tiles
1424,wood
1425,concrete
1426,concrete
1427,wood
1428,soft_tiles
1429,soft_pvc
1430,hard_tiles_large_space
1431,concrete
1432,hard_tiles_large_space
1433,wood
1434,concrete
1435,soft_tiles
1436,wood
1437,wood
1438,soft_pvc
1439,concrete
1440,carpet
1441,soft_tiles
1442,soft_pvc
1443,concrete
1444,soft_pvc
1445,tiled
1446,concrete
1447,soft_pvc
1448,tiled
1449,hard_tiles_large_space
1450,wood
1451,wood
1452,wood
1453,soft_pvc
1454,concrete
1455,wood
1456,tiled
1457,concrete
1458,concrete
1459,concrete
1460,concrete
1461,carpet
1462,hard_tiles_large_space
1463,soft_tiles
1464,concrete
1465,fine_concrete
1466,wood
1467,wood
1468,concrete
1469,carpet
1470,concrete
1471,tiled
1472,wood
1473,wood
1474,wood
1475,concrete
1476,concrete
1477,fine_concrete
1478,soft_tiles
1479,hard_tiles_large_space
1480,wood
1481,soft_pvc
1482,soft_pvc
1483,wood
1484,hard_tiles_large_space
1485,wood
1486,wood
1487,tiled
1488,soft_pvc
1489,carpet
1490,fine_concrete
1491,fine_concrete
1492,fine_concrete
1493,concrete
1494,wood
1495,soft_pvc
1496,soft_pvc
1497,soft_pvc
1498,soft_tiles
1499,concrete
1500,concrete
1501,concrete
1502,concrete
1503,soft_pvc
1504,carpet
1505,hard_tiles_large_space
1506,wood
1507,concrete
1508,hard_tiles_large_space
1509,concrete
1510,carpet
1511,soft_tiles
1512,soft_tiles
1513,fine_concrete
1514,soft_tiles
1515,tiled
1516,tiled
1517,soft_tiles
1518,concrete
1519,concrete
1520,wood
1521,tiled
1522,soft_pvc
1523,carpet
1524,concrete
1525,soft_pvc
1526,wood
1527,concrete
1528,hard_tiles_large_space
1529,carpet
1530,concrete
1531,soft_tiles
1532,concrete
1533,concrete
1534,wood
1535,wood
1536,soft_tiles
1537,wood
1538,soft_pvc
1539,wood
1540,soft_pvc
1541,hard_tiles_large_space
1542,tiled
1543,soft_pvc
1544,tiled
1545,soft_pvc
1546,concrete
1547,wood
1548,tiled
1549,soft_pvc
1550,hard_tiles_large_space
1551,wood
1552,concrete
1553,carpet
1554,concrete
1555,wood
1556,concrete
1557,carpet
1558,concrete
1559,hard_tiles_large_space
1560,concrete
1561,soft_pvc
1562,soft_pvc
1563,soft_tiles
1564,fine_concrete
1565,soft_tiles
1566,wood
1567,hard_tiles_large_space
1568,soft_tiles
1569,tiled
1570,concrete
1571,soft_pvc
1572,concrete
1573,soft_tiles
1574,concrete
1575,hard_tiles_large_space
1576,soft_pvc
1577,soft_tiles
1578,soft_pvc
1579,concrete
1580,carpet
1581,wood
1582,concrete
1583,carpet
1584,soft_tiles
1585,carpet
1586,concrete
1587,concrete
1588,soft_tiles
1589,tiled
1590,soft_pvc
1591,wood
1592,wood
1593,tiled
1594,wood
1595,soft_tiles
1596,wood
1597,tiled
1598,wood
1599,soft_pvc
1600,wood
1601,soft_pvc
1602,concrete
1603,wood
1604,wood
1605,hard_tiles_large_space
1606,concrete
1607,concrete
1608,concrete
1609,tiled
1610,fine_concrete
1611,tiled
1612,wood
1613,soft_tiles
1614,soft_pvc
1615,soft_tiles
1616,soft_pvc
1617,fine_concrete
1618,concrete
1619,hard_tiles_large_space
1620,soft_pvc
1621,concrete
1622,fine_concrete
1623,wood
1624,concrete
1625,fine_concrete
1626,soft_tiles
1627,wood
1628,fine_concrete
1629,carpet
1630,wood
1631,wood
1632,wood
1633,tiled
1634,tiled
1635,wood
1636,tiled
1637,soft_pvc
1638,carpet
1639,fine_concrete
1640,concrete
1641,carpet
1642,soft_pvc
1643,wood
1644,carpet
1645,soft_pvc
1646,hard_tiles_large_space
1647,soft_pvc
1648,concrete
1649,concrete
1650,concrete
1651,concrete
1652,fine_concrete
1653,carpet
1654,tiled
1655,concrete
1656,wood
1657,soft_pvc
1658,soft_pvc
1659,concrete
1660,concrete
1661,soft_pvc
1662,wood
1663,carpet
1664,wood
1665,tiled
1666,soft_tiles
1667,soft_pvc
1668,soft_pvc
1669,fine_concrete
1670,tiled
1671,soft_pvc
1672,soft_pvc
1673,concrete
1674,fine_concrete
1675,concrete
1676,wood
1677,fine_concrete
1678,fine_concrete
1679,hard_tiles_large_space
1680,wood
1681,fine_concrete
1682,hard_tiles_large_space
1683,carpet
1684,fine_concrete
1685,tiled
1686,wood
1687,tiled
1688,soft_tiles
1689,concrete
1690,concrete
1691,concrete
1692,concrete
1693,concrete
1694,soft_pvc
1695,wood
1696,soft_pvc
1697,soft_pvc
1698,wood
1699,wood
1700,fine_concrete
1701,concrete
1702,concrete
1703,fine_concrete
1704,hard_tiles_large_space
1705,fine_concrete
1706,wood
1707,soft_pvc
1708,wood
1709,fine_concrete
1710,wood
1711,soft_pvc
1712,wood
1713,tiled
1714,tiled
1715,soft_tiles
1716,wood
1717,concrete
1718,carpet
1719,concrete
1720,soft_tiles
1721,hard_tiles_large_space
1722,wood
1723,carpet
1724,concrete
1725,soft_pvc
1726,hard_tiles_large_space
1727,concrete
1728,fine_concrete
1729,concrete
1730,concrete
1731,soft_pvc
1732,soft_tiles
1733,concrete
1734,concrete
1735,concrete
1736,hard_tiles_large_space
1737,carpet
1738,soft_pvc
1739,fine_concrete
1740,hard_tiles_large_space
1741,soft_pvc
1742,concrete
1743,carpet
1744,wood
1745,soft_pvc
1746,hard_tiles_large_space
1747,wood
1748,fine_concrete
1749,wood
1750,wood
1751,concrete
1752,concrete
1753,concrete
1754,wood
1755,tiled
1756,fine_concrete
1757,fine_concrete
1758,concrete
1759,wood
1760,concrete
1761,carpet
1762,hard_tiles_large_space
1763,tiled
1764,soft_pvc
1765,tiled
1766,hard_tiles_large_space
1767,soft_pvc
1768,concrete
1769,carpet
1770,concrete
1771,concrete
1772,hard_tiles_large_space
1773,wood
1774,soft_tiles
1775,wood
1776,tiled
1777,concrete
1778,carpet
1779,concrete
1780,fine_concrete
1781,soft_tiles
1782,soft_pvc
1783,concrete
1784,concrete
1785,wood
1786,fine_concrete
1787,fine_concrete
1788,concrete
1789,tiled
1790,wood
1791,concrete
1792,soft_pvc
1793,concrete
1794,fine_concrete
1795,tiled
1796,concrete
1797,tiled
1798,concrete
1799,wood
1800,tiled
1801,hard_tiles_large_space
1802,concrete
1803,tiled
1804,fine_concrete
1805,tiled
1806,wood
1807,fine_concrete
1808,concrete
1809,concrete
1810,concrete
1811,soft_pvc
1812,soft_tiles
